"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R520","2020-05-28 04:00:00","18.000","159.000","1.100","26.400","0.930","1008.300","","0.000","-99.000","-99.000","-99.000","26.800","","26.300",""
"C0G880","2020-05-28 04:00:00","92.000","33.000","0.300","25.200","0.990","999.400","","24.000","-99.000","-99.000","-99.000","25.500","","25.100",""
"C0R260","2020-05-28 04:00:00","76.000","125.000","0.900","25.600","0.990","1001.400","","0.000","-99.000","-99.000","-99.000","25.900","","25.000",""
"C0U950","2020-05-28 04:00:00","1012.000","119.000","4.700","18.600","1.000","901.500","","13.500","-99.000","-99.000","-99.000","18.600","","16.800",""
"C0O860","2020-05-28 04:00:00","38.000","0.000","0.200","26.500","0.990","1004.900","","3.000","-99.000","-99.000","-99.000","26.700","","26.500",""
"C0R320","2020-05-28 04:00:00","7.000","0.000","0.100","24.800","0.960","1009.600","","0.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0S980","2020-05-28 04:00:00","901.000","237.000","0.500","20.900","1.000","912.100","","0.000","-99.000","-99.000","-99.000","21.100","","20.800",""
"C0X110","2020-05-28 04:00:00","20.000","147.000","3.100","26.700","0.990","1007.900","","6.500","-99.000","-99.000","-99.000","27.400","","26.700",""
"C0V310","2020-05-28 04:00:00","46.000","64.000","0.700","25.900","1.000","1004.200","","0.000","-99.000","-99.000","-99.000","26.500","","25.800",""
"C0G620","2020-05-28 04:00:00","110.000","0.000","0.000","24.700","0.990","996.800","","22.500","-99.000","-99.000","-99.000","25.100","","24.700",""
"C0AD50","2020-05-28 04:00:00","84.000","104.000","1.800","21.500","1.000","1001.500","","44.500","-99.000","-99.000","-99.000","23.200","","21.500",""
"C0A9A0","2020-05-28 04:00:00","24.000","111.000","1.400","21.200","-99.000","1008.200","","29.500","-99.000","-99.000","-99.000","23.100","","21.200",""
"C0O830","2020-05-28 04:00:00","127.000","0.000","0.000","25.100","0.990","996.200","","0.000","-99.000","-99.000","-99.000","25.700","","25.000",""
"C0S760","2020-05-28 04:00:00","1621.000","0.000","0.100","17.500","1.000","838.700","","5.000","-99.000","-99.000","-99.000","17.700","","17.400",""
"C0X160","2020-05-28 04:00:00","26.000","115.000","2.200","26.200","1.000","1006.500","","3.000","-99.000","-99.000","-99.000","27.100","","26.200",""
"C0C490","2020-05-28 04:00:00","157.000","42.000","0.600","21.600","0.980","992.500","","51.500","-99.000","-99.000","-99.000","22.900","","21.600",""
"C0F970","2020-05-28 04:00:00","145.000","0.000","0.200","24.200","0.960","992.700","","2.000","-99.000","-99.000","-99.000","25.200","","24.200",""
"C0R440","2020-05-28 04:00:00","1679.000","9.000","1.000","17.400","1.000","834.200","","0.500","-99.000","-99.000","-99.000","17.900","","17.400",""
"C0M690","2020-05-28 04:00:00","33.000","169.000","0.400","25.700","0.980","1005.000","","0.000","-99.000","-99.000","-99.000","26.200","","25.700",""
"C0V690","2020-05-28 04:00:00","30.000","147.000","2.300","27.500","0.930","1007.100","","0.000","-99.000","-99.000","-99.000","27.500","","27.300",""
"C0Z210","2020-05-28 04:00:00","126.000","0.000","0.000","22.700","0.990","997.800","","0.500","-99.000","-99.000","-99.000","22.700","","22.500",""
"C0U770","2020-05-28 04:00:00","5.000","298.000","2.000","22.900","0.990","1010.700","","0.500","-99.000","-99.000","-99.000","23.100","","22.800",""
"C0Z080","2020-05-28 04:00:00","298.000","0.000","0.000","22.100","0.990","977.400","","0.500","-99.000","-99.000","-99.000","22.300","","22.100",""
"C0G640","2020-05-28 04:00:00","17.000","22.000","0.400","24.300","0.950","1010.300","","0.000","-99.000","-99.000","-99.000","25.500","","24.300",""
"C0X200","2020-05-28 04:00:00","61.000","0.000","0.200","25.500","0.990","1003.000","","0.000","-99.000","-99.000","-99.000","25.900","","25.400",""
"C0U900","2020-05-28 04:00:00","63.000","0.000","0.000","22.200","0.990","1005.500","","7.500","-99.000","-99.000","-99.000","22.500","","22.100",""
"C0Z230","2020-05-28 04:00:00","31.000","0.000","0.200","22.800","0.920","1008.700","","3.500","-99.000","-99.000","-99.000","23.200","","22.600",""
"C0F9O0","2020-05-28 04:00:00","175.000","0.000","0.000","25.300","0.930","989.500","","1.000","-99.000","-99.000","-99.000","26.900","","25.100",""
"C0R770","2020-05-28 04:00:00","93.000","72.000","0.700","23.700","0.990","999.900","","0.000","-99.000","-99.000","-99.000","24.000","","23.500",""
"C0C540","2020-05-28 04:00:00","46.000","353.000","0.300","21.900","0.960","1005.700","","39.500","-99.000","-99.000","-99.000","22.700","","21.600",""
"C0G770","2020-05-28 04:00:00","15.000","28.000","0.400","25.200","0.930","1008.000","","0.000","-99.000","-99.000","-99.000","26.400","","25.000",""
"C0V670","2020-05-28 04:00:00","20.000","99.000","1.900","27.100","0.930","1007.800","","6.500","-99.000","-99.000","-99.000","27.800","","27.000",""
"C0A870","2020-05-28 04:00:00","685.000","103.000","4.000","19.100","1.000","932.700","","28.500","-99.000","-99.000","-99.000","19.100","","18.400",""
"C0R220","2020-05-28 04:00:00","23.000","110.000","0.800","26.000","0.890","1007.800","","0.000","-99.000","-99.000","-99.000","26.400","","25.800",""
"C0Z220","2020-05-28 04:00:00","589.000","259.000","0.300","20.500","0.990","947.100","","1.000","-99.000","-99.000","-99.000","20.600","","20.500",""
"C0D560","2020-05-28 04:00:00","147.000","97.000","0.300","22.100","0.980","994.000","","67.500","-99.000","-99.000","-99.000","23.100","","21.500",""
"C0I380","2020-05-28 04:00:00","258.000","108.000","0.400","23.400","0.990","980.100","","2.000","-99.000","-99.000","-99.000","23.900","","23.200",""
"C0Z020","2020-05-28 04:00:00","211.000","18.000","0.800","22.800","0.990","986.400","","0.000","-99.000","-99.000","-99.000","22.900","","22.700",""
"C0Z190","2020-05-28 04:00:00","62.000","0.000","0.000","23.100","0.990","1004.000","","2.500","-99.000","-99.000","-99.000","23.200","","23.000",""
"C0C710","2020-05-28 04:00:00","143.000","156.000","0.300","21.200","0.990","994.600","","59.000","-99.000","-99.000","-99.000","22.100","","21.200",""
"C0D360","2020-05-28 04:00:00","523.000","0.000","0.000","20.300","0.990","950.900","","31.000","-99.000","-99.000","-99.000","21.300","","20.100",""
"C0C680","2020-05-28 04:00:00","228.000","103.000","1.900","20.500","0.990","983.000","","31.000","-99.000","-99.000","-99.000","21.300","","20.500",""
"C0X140","2020-05-28 04:00:00","17.000","109.000","1.500","26.800","0.960","1007.600","","1.000","-99.000","-99.000","-99.000","28.100","","26.800",""
"C0R490","2020-05-28 04:00:00","49.000","0.000","0.000","26.000","1.000","1004.200","","0.000","-99.000","-99.000","-99.000","26.300","","26.000",""
"C0V440","2020-05-28 04:00:00","27.000","100.000","1.200","26.500","0.920","1006.600","","0.000","-99.000","-99.000","-99.000","27.100","","26.500",""
"C0SA40","2020-05-28 04:00:00","200.000","0.000","0.100","23.400","0.980","988.800","","0.000","-99.000","-99.000","-99.000","23.800","","23.400",""
"C0Z280","2020-05-28 04:00:00","224.000","258.000","0.400","22.700","0.990","987.000","","0.000","-99.000","-99.000","-99.000","23.100","","22.600",""
"C0Z070","2020-05-28 04:00:00","247.000","0.000","0.000","22.600","0.990","982.900","","0.000","-99.000","-99.000","-99.000","22.600","","22.200",""
"CM0180","2020-05-28 04:00:00","313.000","0.000","0.000","23.600","0.990","976.500","","0.000","-99.000","-99.000","-99.000","23.900","","23.500",""
"C0T9N0","2020-05-28 04:00:00","261.000","57.000","0.400","22.700","1.000","981.900","","0.000","-99.000","-99.000","-99.000","22.900","","22.700",""
"C0R800","2020-05-28 04:00:00","131.000","0.000","0.000","23.800","0.980","995.400","","0.000","-99.000","-99.000","-99.000","24.600","","23.800",""
"C0K470","2020-05-28 04:00:00","97.000","0.000","0.000","24.700","0.990","998.500","","14.500","-99.000","-99.000","-99.000","25.100","","24.600",""
"C0R720","2020-05-28 04:00:00","214.000","11.000","1.700","24.200","0.960","986.900","","0.000","-99.000","-99.000","-99.000","24.900","","24.100",""
"C0V650","2020-05-28 04:00:00","28.000","119.000","2.400","26.200","0.990","1008.600","","7.000","-99.000","-99.000","-99.000","27.000","","26.100",""
"C0R830","2020-05-28 04:00:00","383.000","0.000","0.000","22.900","0.990","967.300","","0.000","-99.000","-99.000","-99.000","23.300","","22.800",""
"C0U780","2020-05-28 04:00:00","15.000","320.000","0.700","22.600","0.990","1010.200","","1.500","-99.000","-99.000","-99.000","23.200","","22.600",""
"C0U760","2020-05-28 04:00:00","22.000","0.000","0.000","22.900","0.990","1009.900","","0.000","-99.000","-99.000","-99.000","22.900","","22.800",""
"C0X290","2020-05-28 04:00:00","10.000","167.000","1.800","26.600","0.950","1008.400","","1.500","-99.000","-99.000","-99.000","27.600","","26.600",""
"C0M660","2020-05-28 04:00:00","40.000","161.000","0.600","25.500","0.990","1005.600","","0.500","-99.000","-99.000","-99.000","25.700","","25.400",""
"C0D580","2020-05-28 04:00:00","120.000","0.000","0.000","21.900","0.990","996.800","","70.000","-99.000","-99.000","-99.000","22.600","","21.500",""
"C0R640","2020-05-28 04:00:00","21.000","128.000","1.600","26.700","0.980","1007.700","","0.000","-99.000","-99.000","-99.000","26.900","","26.700",""
"C0E810","2020-05-28 04:00:00","53.000","0.000","0.000","22.200","0.990","1004.300","","41.500","-99.000","-99.000","-99.000","22.800","","21.800",""
"C0G830","2020-05-28 04:00:00","27.000","0.000","0.000","25.800","1.000","1005.800","","14.500","-99.000","-99.000","-99.000","26.600","","25.700",""
"C0A550","2020-05-28 04:00:00","422.000","0.000","0.000","20.000","1.000","964.800","","30.500","-99.000","-99.000","-99.000","20.300","","20.000",""
"C0G750","2020-05-28 04:00:00","31.000","360.000","0.400","24.700","0.980","1007.000","","-99.000","-99.000","-99.000","-99.000","25.400","","24.700",""
"C0Z270","2020-05-28 04:00:00","343.000","194.000","1.300","21.800","0.990","972.900","","0.000","-99.000","-99.000","-99.000","21.800","","21.600",""
"C0UA30","2020-05-28 04:00:00","1397.000","271.000","0.800","17.100","1.000","860.100","","0.000","-99.000","-99.000","-99.000","17.500","","16.900",""
"C0I080","2020-05-28 04:00:00","536.000","0.000","0.000","21.700","0.990","953.300","","0.000","-99.000","-99.000","-99.000","21.900","","21.600",""
"C0UA00","2020-05-28 04:00:00","392.000","0.000","0.100","20.600","1.000","968.300","","2.000","-99.000","-99.000","-99.000","20.700","","20.500",""
"C0AD40","2020-05-28 04:00:00","32.000","0.000","0.200","21.800","0.980","1007.200","","50.000","-99.000","-99.000","-99.000","22.900","","21.800",""
"C0G900","2020-05-28 04:00:00","20.000","56.000","1.900","25.200","0.910","1006.900","","0.000","-99.000","-99.000","-99.000","26.000","","25.000",""
"C0S660","2020-05-28 04:00:00","794.000","0.000","0.100","21.100","1.000","925.400","","0.000","-99.000","-99.000","-99.000","21.400","","21.000",""
"C0M640","2020-05-28 04:00:00","155.000","0.000","0.200","25.200","0.930","992.000","","0.000","-99.000","-99.000","-99.000","25.700","","24.600",""
"C0R660","2020-05-28 04:00:00","20.000","155.000","1.800","26.100","0.910","1008.500","","0.000","-99.000","-99.000","-99.000","26.300","","25.700",""
"C0UA10","2020-05-28 04:00:00","1711.000","0.000","0.100","16.000","1.000","831.700","","2.000","-99.000","-99.000","-99.000","16.100","","14.900",""
"C0V770","2020-05-28 04:00:00","26.000","137.000","1.400","26.200","0.910","1007.000","","2.000","-99.000","-99.000","-99.000","26.400","","26.100",""
"C0E730","2020-05-28 04:00:00","26.000","0.000","0.000","22.400","0.990","1006.000","","53.500","-99.000","-99.000","-99.000","23.600","","22.000",""
"C0V810","2020-05-28 04:00:00","32.000","133.000","1.800","26.700","0.960","1005.400","","0.500","-99.000","-99.000","-99.000","27.000","","26.700",""
"C0A9C0","2020-05-28 04:00:00","35.000","197.000","0.700","22.500","0.960","1007.100","","26.000","-99.000","-99.000","-99.000","23.600","","22.400",""
"C0X310","2020-05-28 04:00:00","9.000","103.000","0.900","26.100","0.970","1009.300","","12.000","-99.000","-99.000","-99.000","27.500","","26.100",""
"C0K280","2020-05-28 04:00:00","23.000","0.000","0.000","25.600","1.000","1009.000","","7.000","-99.000","-99.000","-99.000","25.900","","25.400",""
"C0M650","2020-05-28 04:00:00","20.000","192.000","2.400","25.800","0.960","1007.700","","0.000","-99.000","-99.000","-99.000","26.500","","25.800",""
"C0S910","2020-05-28 04:00:00","212.000","0.000","0.000","25.400","0.910","988.900","","0.000","-99.000","-99.000","-99.000","25.900","","25.400",""
"C0D570","2020-05-28 04:00:00","15.000","0.000","0.000","22.500","1.000","1008.800","","31.500","-99.000","-99.000","-99.000","23.100","","22.100",""
"C0M710","2020-05-28 04:00:00","15.000","170.000","1.800","27.200","0.910","1008.000","","0.000","-99.000","-99.000","-99.000","27.500","","27.100",""
"C0V490","2020-05-28 04:00:00","20.000","109.000","1.000","26.900","0.990","1008.000","","0.000","-99.000","-99.000","-99.000","27.000","","26.700",""
"C0E870","2020-05-28 04:00:00","34.000","0.000","0.000","22.500","0.990","1007.900","","64.000","-99.000","-99.000","-99.000","23.800","","22.300",""
"C0M800","2020-05-28 04:00:00","440.000","0.000","0.000","23.300","0.960","962.000","","0.000","-99.000","-99.000","-99.000","23.500","","23.100",""
"C0A570","2020-05-28 04:00:00","360.000","0.000","0.000","20.100","0.990","971.200","","40.500","-99.000","-99.000","-99.000","20.500","","20.000",""
"C0S790","2020-05-28 04:00:00","236.000","0.000","0.200","23.300","1.000","986.200","","0.000","-99.000","-99.000","-99.000","23.500","","23.300",""
"C0D590","2020-05-28 04:00:00","143.000","38.000","0.700","21.400","0.990","995.800","","27.000","-99.000","-99.000","-99.000","21.900","","21.300",""
"C0U990","2020-05-28 04:00:00","31.000","11.000","0.300","22.600","0.990","1008.800","","8.500","-99.000","-99.000","-99.000","22.800","","22.500",""
"C0A970","2020-05-28 04:00:00","96.000","328.000","1.900","21.300","0.990","1001.100","","19.500","-99.000","-99.000","-99.000","21.900","","21.000",""
"CM0110","2020-05-28 04:00:00","7.000","39.000","1.400","24.600","0.840","1009.200","","-99.000","-99.000","-99.000","-99.000","25.800","","24.600",""
"C0S940","2020-05-28 04:00:00","150.000","18.000","1.100","23.200","1.000","993.400","","0.000","-99.000","-99.000","-99.000","23.500","","23.200",""
"C0X250","2020-05-28 04:00:00","33.000","178.000","1.400","26.500","0.890","1005.800","","0.000","-99.000","-99.000","-99.000","27.000","","26.500",""
"C0K520","2020-05-28 04:00:00","10.000","29.000","0.300","25.100","0.980","1007.500","","41.500","-99.000","-99.000","-99.000","25.900","","24.900",""
"C0Z200","2020-05-28 04:00:00","153.000","104.000","0.700","22.500","0.960","994.800","","0.500","-99.000","-99.000","-99.000","22.600","","22.400",""
"C0V740","2020-05-28 04:00:00","60.000","207.000","0.900","26.000","1.000","1004.400","","0.000","-99.000","-99.000","-99.000","26.300","","25.900",""
"C0V790","2020-05-28 04:00:00","410.000","289.000","1.400","23.500","0.990","964.000","","0.000","-99.000","-99.000","-99.000","24.000","","23.500",""
"C0G860","2020-05-28 04:00:00","45.000","141.000","0.800","25.400","0.990","1003.500","","25.500","-99.000","-99.000","-99.000","26.000","","25.400",""
"C0Z250","2020-05-28 04:00:00","1124.000","0.000","0.000","19.400","0.990","889.000","","1.000","-99.000","-99.000","-99.000","19.500","","19.400",""
"C0T900","2020-05-28 04:00:00","160.000","0.000","0.000","22.400","0.960","991.500","","0.000","-99.000","-99.000","-99.000","22.400","","22.200",""
"C0F9V0","2020-05-28 04:00:00","525.000","206.000","1.800","23.400","0.950","951.900","","8.000","-99.000","-99.000","-99.000","24.500","","23.400",""
"C0UA20","2020-05-28 04:00:00","2619.000","202.000","3.100","11.200","1.000","-99.000","","4.000","-99.000","-99.000","-99.000","12.000","","11.200",""
"C0C620","2020-05-28 04:00:00","19.000","64.000","1.200","21.900","0.990","1007.500","","33.000","-99.000","-99.000","-99.000","22.400","","21.800",""
"C0I360","2020-05-28 04:00:00","300.000","55.000","0.700","22.900","0.980","975.300","","1.000","-99.000","-99.000","-99.000","23.600","","22.900",""
"C0M810","2020-05-28 04:00:00","1354.000","0.000","0.000","18.800","0.990","865.600","","0.500","-99.000","-99.000","-99.000","19.100","","18.800",""
"CM0140","2020-05-28 04:00:00","26.000","31.000","0.300","25.000","0.860","1008.400","","0.000","-99.000","-99.000","-99.000","25.000","","24.700",""
"C0SA20","2020-05-28 04:00:00","857.000","226.000","0.800","20.700","1.000","917.000","","0.000","-99.000","-99.000","-99.000","20.700","","20.400",""
"C0R780","2020-05-28 05:00:00","72.000","0.000","0.100","24.000","0.990","1004.100","","0.000","-99.000","-99.000","-99.000","24.700","","23.900",""
"C0R620","2020-05-28 05:00:00","34.000","29.000","0.900","25.000","0.950","1007.600","","0.000","-99.000","-99.000","-99.000","25.700","","25.000",""
"C0C660","2020-05-28 05:00:00","176.000","58.000","0.800","21.800","0.970","991.100","","40.500","-99.000","-99.000","-99.000","21.800","","21.600",""
"C0SA10","2020-05-28 05:00:00","411.000","22.000","0.400","22.600","1.000","965.200","","0.000","-99.000","-99.000","-99.000","22.900","","22.400",""
"C0M740","2020-05-28 05:00:00","15.000","192.000","2.100","-99.000","0.900","1007.000","","0.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
